Brand,State/Province,Country,Postcode
Starbucks,MO,US,658102606
Starbucks,MO,US,658072433
Starbucks,MO,US,658062113
Starbucks,MO,US,65803
Starbucks,MO,US,658025323
Starbucks,MO,US,658034516
Starbucks,MO,US,658043732
Starbucks,MO,US,65807
Starbucks,MO,US,658044051
Starbucks,MO,US,65807
Starbucks,MO,US,658046497
Starbucks,MO,US,645061553
Starbucks,MO,US,63145
Starbucks,MO,US,631092120
Starbucks,MO,US,63145
Starbucks,MO,US,63145
Starbucks,MO,US,63145
Starbucks,MO,US,63145
Starbucks,MO,US,63145
Starbucks,MO,US,631011201
Starbucks,MO,US,631021703
Starbucks,MO,US,633012419
Starbucks,MO,US,645063413
Starbucks,MO,US,64506
Starbucks,MO,US,64506
Teavana,MO,US,63117
Starbucks,MO,US,63103
Starbucks,MO,US,631291006
Starbucks,MO,US,631011809
Starbucks,MO,US,63104
Starbucks,MO,US,63130
Starbucks,MO,US,631081913
Starbucks,MO,US,631112649
Starbucks,MO,US,63117
Starbucks,MO,US,63125
Starbucks,MO,US,63109
Starbucks,MO,US,631282702
Starbucks,MO,US,631171159
Starbucks,MO,US,631191334
Starbucks,MO,US,631092525
Starbucks,MO,US,631223366
Starbucks,MO,US,631021895
Starbucks,MO,US,63144
Starbucks,MO,US,633761574
Starbucks,MO,US,633041105
Starbucks,MO,US,65584
Starbucks,MO,US,63127
Starbucks,MO,US,631311006
Starbucks,MO,US,631303911
Starbucks,MO,US,631304544
Starbucks,MO,US,630882043
Starbucks,MO,US,64093
Starbucks,MO,US,630906174
Starbucks,MO,US,655833608
Starbucks,MO,US,648701669
Starbucks,MO,US,631193202
Starbucks,MO,US,633853896
Starbucks,MO,US,633853896
Starbucks,MO,US,630401226
Starbucks,MS,US,395304708
Starbucks,MS,US,395312123
Starbucks,MS,US,39530
Starbucks,MS,US,390564852
Starbucks,MS,US,39705
Starbucks,MS,US,395405372
Starbucks,MS,US,39540
Starbucks,MS,US,392328017
Starbucks,MS,US,39232
Starbucks,MS,US,395033570
Starbucks,MS,US,39406
Starbucks,MS,US,394021537
Starbucks,MS,US,39402
Starbucks,MS,US,38632
Starbucks,MS,US,38637
Starbucks,MS,US,392115518
Starbucks,MS,US,392139742
Starbucks,MS,US,395342342
Starbucks,MS,US,39762
Starbucks,MS,US,39564
Starbucks,MS,US,386542119
Starbucks,MS,US,386547903
Starbucks,MS,US,38655
Starbucks,MS,US,38655
Starbucks,MS,US,38677
Starbucks,MS,US,39157
Starbucks,MS,US,386719511
Starbucks,MS,US,39759
Starbucks,MS,US,39759
Starbucks,MS,US,386649708
Starbucks,MS,US,38804
Starbucks,MS,US,388013147
Starbucks,MT,US,59714
Starbucks,MT,US,591025605
Starbucks,MT,US,59102
Starbucks,MT,US,591026652
Starbucks,MT,US,59105
Starbucks,MT,US,59105
Starbucks,MT,US,591012335
Starbucks,MT,US,59102
Starbucks,MT,US,59102
Starbucks,MT,US,59102
Starbucks,MT,US,59715
Starbucks,MT,US,59718
Starbucks,MT,US,597153247
Starbucks,MT,US,59718
Starbucks,MT,US,59718
Starbucks,MT,US,597013541
Starbucks,MT,US,597253315
Starbucks,MT,US,594052868
Starbucks,MT,US,59405
Starbucks,MT,US,594052100
Starbucks,MT,US,59405
Starbucks,MT,US,59404
Starbucks,MT,US,59601
Starbucks,MT,US,596013827
Starbucks,MT,US,596013974
Starbucks,MT,US,59901
Starbucks,MT,US,59901
Starbucks,MT,US,599012547
Starbucks,MT,US,59801
Starbucks,MT,US,598017322
Starbucks,MT,US,598018525
Starbucks,MT,US,598081317
Starbucks,MT,US,598017546
Starbucks,MT,US,598081492
Starbucks,MT,US,598609651
Starbucks,MT,US,599372959
Starbucks,NC,US,283152387
Starbucks,NC,US,275025100
Starbucks,NC,US,275237184
Starbucks,NC,US,275023922
Starbucks,NC,US,287049201
Starbucks,NC,US,287047713
Starbucks,NC,US,28805
Starbucks,NC,US,288051229
Starbucks,NC,US,28803
Starbucks,NC,US,288052037
Starbucks,NC,US,288033217
Starbucks,NC,US,288032670
Starbucks,NC,US,288031957
Starbucks,NC,US,288042304
Starbucks,NC,US,288062122
Starbucks,NC,US,288052238
Starbucks,NC,US,28806
Starbucks,NC,US,288012434
Starbucks,NC,US,28806
Starbucks,NC,US,28711
Starbucks,NC,US,286075088
Starbucks,NC,US,287123102
Starbucks,NC,US,27506
Starbucks,NC,US,272155103
Starbucks,NC,US,272158768
Starbucks,NC,US,272155118
Starbucks,NC,US,272158790
Starbucks,NC,US,287147165
Starbucks,NC,US,28547
Starbucks,NC,US,28715
Starbucks,NC,US,287163032
Starbucks,NC,US,27518
Starbucks,NC,US,275114734
Starbucks,NC,US,275115523
Starbucks,NC,US,275132424
Starbucks,NC,US,275186614
Starbucks,NC,US,27519
Starbucks,NC,US,275198341
Starbucks,NC,US,275187168
Starbucks,NC,US,27519
Starbucks,NC,US,27511
Starbucks,NC,US,275187164
Starbucks,NC,US,275134997
Starbucks,NC,US,27519
Starbucks,NC,US,275195685
Starbucks,NC,US,275198404
Starbucks,NC,US,275116705
Starbucks,NC,US,27513
Starbucks,NC,US,28717
Starbucks,NC,US,275144220
Starbucks,NC,US,275144387
Starbucks,NC,US,275145816
Starbucks,NC,US,275176111
Starbucks,NC,US,27514
Starbucks,NC,US,27517
Starbucks,NC,US,275143620
Starbucks,NC,US,282800002
Starbucks,NC,US,282230001
Starbucks,NC,US,282772528
Starbucks,NC,US,282092269
Starbucks,NC,US,28208
Starbucks,NC,US,282168644
Starbucks,NC,US,282776576
Starbucks,NC,US,282776502
Starbucks,NC,US,28278
Starbucks,NC,US,282770233
Starbucks,NC,US,282736901
Starbucks,NC,US,28269
Starbucks,NC,US,28205
Starbucks,NC,US,28273
Teavana,NC,US,28211
Starbucks,NC,US,282085750
Starbucks,NC,US,282168930
Starbucks,NC,US,282733309
Starbucks,NC,US,28208
Starbucks,NC,US,282622571
Starbucks,NC,US,282112388
Starbucks,NC,US,28202
Starbucks,NC,US,282770525
Starbucks,NC,US,282085750
Starbucks,NC,US,282042417
Starbucks,NC,US,282071653
Starbucks,NC,US,282035817
Starbucks,NC,US,282787652
Starbucks,NC,US,28208
Starbucks,NC,US,282085750
Starbucks,NC,US,28277
Starbucks,NC,US,28217
Starbucks,NC,US,282266151
Starbucks,NC,US,282776655
Starbucks,NC,US,282440002
Starbucks,NC,US,282043177
Starbucks,NC,US,282772038
Starbucks,NC,US,282738850
Starbucks,NC,US,282628423
Teavana,NC,US,28216
Starbucks,NC,US,28273
Starbucks,NC,US,282085750
Starbucks,NC,US,282460100
Starbucks,NC,US,282085746
Starbucks,NC,US,282021198
Starbucks,NC,US,282269322
Starbucks,NC,US,282042963
Starbucks,NC,US,28278
Starbucks,NC,US,28207
Starbucks,NC,US,282085750
Starbucks,NC,US,282776681
Starbucks,NC,US,282628522
Starbucks,NC,US,282113531
Starbucks,NC,US,28262
Starbucks,NC,US,282690539
Starbucks,NC,US,282115000
Starbucks,NC,US,281348800
Starbucks,NC,US,282085750
Starbucks,NC,US,282773654
Starbucks,NC,US,282021827
Starbucks,NC,US,275202282
Starbucks,NC,US,27527
Starbucks,NC,US,270128715
Starbucks,NC,US,280275412
Starbucks,NC,US,280279304
Starbucks,NC,US,280277597
Starbucks,NC,US,28027
Starbucks,NC,US,280276462
Starbucks,NC,US,280277486
Starbucks,NC,US,28027
Starbucks,NC,US,280315911
Starbucks,NC,US,28031
Starbucks,NC,US,280318816
Starbucks,NC,US,27927
Starbucks,NC,US,28723
Starbucks,NC,US,28034
Starbucks,NC,US,280367060
Starbucks,NC,US,277132257
Starbucks,NC,US,277075715
Starbucks,NC,US,277053008
Starbucks,NC,US,277054699
Starbucks,NC,US,27707
Starbucks,NC,US,277072516
Teavana,NC,US,27713
Starbucks,NC,US,277038474
Starbucks,NC,US,277079610
Starbucks,NC,US,277138721
Starbucks,NC,US,277051505
Starbucks,NC,US,27705
Starbucks,NC,US,277136688
Starbucks,NC,US,27707
Starbucks,NC,US,27707
Starbucks,NC,US,279094530
Starbucks,NC,US,283037245
Starbucks,NC,US,28311
Starbucks,NC,US,283044401
Starbucks,NC,US,283142245
Starbucks,NC,US,28311
Starbucks,NC,US,28306
Starbucks,NC,US,283039611
Starbucks,NC,US,287318568
Starbucks,NC,US,287329627
Starbucks,NC,US,28043
Starbucks,NC,US,28310
Starbucks,NC,US,28307
Starbucks,NC,US,283108051
Starbucks,NC,US,275262617
Starbucks,NC,US,27529
Starbucks,NC,US,27529
Starbucks,NC,US,27529
Starbucks,NC,US,28054
Starbucks,NC,US,28054
Starbucks,NC,US,28054
Starbucks,NC,US,275348202
Starbucks,NC,US,275341760
Starbucks,NC,US,275343443
Starbucks,NC,US,27410
Starbucks,NC,US,274104806
Starbucks,NC,US,274109799
Starbucks,NC,US,27407
Starbucks,NC,US,274102056
Starbucks,NC,US,274102048
Starbucks,NC,US,274067039
Teavana,NC,US,27410
Starbucks,NC,US,274104276
Starbucks,NC,US,27407
Starbucks,NC,US,274552521
Starbucks,NC,US,27409
Starbucks,NC,US,274104105
Starbucks,NC,US,274074743
Starbucks,NC,US,274552523
Starbucks,NC,US,27409
Starbucks,NC,US,274088049
Starbucks,NC,US,27408
Starbucks,NC,US,274110002
Starbucks,NC,US,27858
Starbucks,NC,US,27834
Starbucks,NC,US,278583301
Starbucks,NC,US,27834
Starbucks,NC,US,27858
Starbucks,NC,US,28590
Starbucks,NC,US,27858-435
Starbucks,NC,US,278586757
Starbucks,NC,US,278584134
Starbucks,NC,US,28075
Starbucks,NC,US,28904
Starbucks,NC,US,28792
Starbucks,NC,US,287923164
Starbucks,NC,US,28792
Starbucks,NC,US,286012555
Starbucks,NC,US,286025169
Starbucks,NC,US,28602
Starbucks,NC,US,272627700
Starbucks,NC,US,27262
Starbucks,NC,US,272658046
Starbucks,NC,US,272627731
Starbucks,NC,US,275403768
Starbucks,NC,US,27540
Starbucks,NC,US,27540
Starbucks,NC,US,280788938
Starbucks,NC,US,280787512
Starbucks,NC,US,280781814
Starbucks,NC,US,280788219
Starbucks,NC,US,280785054
Starbucks,NC,US,280796628
Starbucks,NC,US,28546
Starbucks,NC,US,28546
Starbucks,NC,US,285466303
Starbucks,NC,US,272829171
Starbucks,NC,US,272848178
Starbucks,NC,US,27284
Starbucks,NC,US,272847439
Starbucks,NC,US,27948
Starbucks,NC,US,28086
Starbucks,NC,US,279494090
Starbucks,NC,US,275457313
Starbucks,NC,US,27545
Starbucks,NC,US,28451
Starbucks,NC,US,28092
Starbucks,NC,US,28358
Starbucks,NC,US,281054660
Starbucks,NC,US,281054659
Starbucks,NC,US,281049373
Starbucks,NC,US,281054823
Starbucks,NC,US,27302
Starbucks,NC,US,28759
Starbucks,NC,US,28227
Starbucks,NC,US,28110
Starbucks,NC,US,281108435
Starbucks,NC,US,281176977
Starbucks,NC,US,281178545
Starbucks,NC,US,281179158
Starbucks,NC,US,28117
Starbucks,NC,US,281176829
Starbucks,NC,US,28557
Starbucks,NC,US,286554226
Starbucks,NC,US,27560
Starbucks,NC,US,27560
Starbucks,NC,US,27560
Starbucks,NC,US,275608818
Starbucks,NC,US,27560
Starbucks,NC,US,27560
Starbucks,NC,US,27560
Starbucks,NC,US,28906
Starbucks,NC,US,28906
Starbucks,NC,US,285625220
Starbucks,NC,US,28562
Starbucks,NC,US,285625228
Starbucks,NC,US,28562
Starbucks,NC,US,282163328
Starbucks,NC,US,283728699
Starbucks,NC,US,28374
Teavana,NC,US,28134
Starbucks,NC,US,281348399
Starbucks,NC,US,276131664
Teavana,NC,US,27612
Starbucks,NC,US,27616
Starbucks,NC,US,276012118
Starbucks,NC,US,276163268
Starbucks,NC,US,276051519
Starbucks,NC,US,276093528
Starbucks,NC,US,276152434
Starbucks,NC,US,276095761
Starbucks,NC,US,276051318
Starbucks,NC,US,27612
Starbucks,NC,US,276095754
Starbucks,NC,US,276095712
Starbucks,NC,US,276125303
Starbucks,NC,US,27623
Starbucks,NC,US,276122651
Starbucks,NC,US,276177833
Starbucks,NC,US,276072927
Starbucks,NC,US,276163319
Starbucks,NC,US,27607
Starbucks,NC,US,27623
Teavana,NC,US,27616
Starbucks,NC,US,276148437
Starbucks,NC,US,276101443
Starbucks,NC,US,27612
Starbucks,NC,US,276151934
Starbucks,NC,US,276043382
Starbucks,NC,US,278705076
Starbucks,NC,US,278048452
Starbucks,NC,US,281444638
Starbucks,NC,US,27332
Starbucks,NC,US,28152
Starbucks,NC,US,27577
Starbucks,NC,US,286254481
Starbucks,NC,US,28778
Starbucks,NC,US,27587
Starbucks,NC,US,275877353
Starbucks,NC,US,28173
Starbucks,NC,US,28173
Starbucks,NC,US,287862872
Starbucks,NC,US,287878345
Starbucks,NC,US,281047924
Starbucks,NC,US,28403
Starbucks,NC,US,284126827
Starbucks,NC,US,284034410
Starbucks,NC,US,284033640
Starbucks,NC,US,28403
Starbucks,NC,US,28405
Starbucks,NC,US,284054176
Starbucks,NC,US,28412
Starbucks,NC,US,28403
Starbucks,NC,US,278968218
Starbucks,NC,US,278968218
Starbucks,NC,US,27103
Starbucks,NC,US,27104
Teavana,NC,US,27103
Starbucks,NC,US,271051342
Starbucks,NC,US,27103
Starbucks,NC,US,271033031
Starbucks,NC,US,27106
Starbucks,NC,US,271065403
Starbucks,NC,US,271051366
Starbucks,NC,US,271031206
Starbucks,NC,US,27103
Starbucks,NC,US,271031957
Starbucks,NC,US,271063168
Starbucks,NC,US,271096000
Starbucks,NC,US,27103
Starbucks,ND,US,585045856
Starbucks,ND,US,585011906
Starbucks,ND,US,585030940
Starbucks,ND,US,585045724
Starbucks,ND,US,58601
Starbucks,ND,US,581044900
Starbucks,ND,US,581037266
Starbucks,ND,US,581033393
Starbucks,ND,US,582015962
Starbucks,ND,US,582015911
Starbucks,ND,US,582015432
Starbucks,ND,US,587014321
Starbucks,ND,US,58701
Starbucks,NE,US,681234065
Starbucks,NE,US,68123
Starbucks,NE,US,68005
Starbucks,NE,US,681234448
Starbucks,NE,US,68008
Starbucks,NE,US,686013155
Starbucks,NE,US,680252445
Starbucks,NE,US,688033559
Starbucks,NE,US,68845
Starbucks,NE,US,688452892
Starbucks,NE,US,685163005
Starbucks,NE,US,685161833
Starbucks,NE,US,685043505
Starbucks,NE,US,685166042
Starbucks,NE,US,685101500
Starbucks,NE,US,685081426
Starbucks,NE,US,68521
Teavana,NE,US,68505
Starbucks,NE,US,687017361
Starbucks,NE,US,691019693
Starbucks,NE,US,68144
Starbucks,NE,US,681443957
Starbucks,NE,US,681641839
Starbucks,NE,US,681021680
Starbucks,NE,US,68127
Starbucks,NE,US,681351620
Starbucks,NE,US,68178
Starbucks,NE,US,68124
Starbucks,NE,US,681750001
Starbucks,NE,US,68137
Starbucks,NE,US,68118
Starbucks,NE,US,681145232
Starbucks,NE,US,68130
Teavana,NE,US,68114
Starbucks,NE,US,681143612
Starbucks,NE,US,681302329
Starbucks,NE,US,68154
Starbucks,NE,US,681642462
Starbucks,NE,US,681542518
Starbucks,NE,US,681165172
Starbucks,NE,US,681221703
Starbucks,NE,US,68106
Starbucks,NE,US,681061959
Starbucks,NE,US,68137
Starbucks,NE,US,68106
Starbucks,NE,US,681144603
Starbucks,NE,US,681372207
Starbucks,NE,US,681162020
Starbucks,NE,US,681162388
Starbucks,NE,US,681302308
Starbucks,NE,US,68046
Starbucks,NE,US,680463910
Starbucks,NE,US,680465837
Starbucks,NE,US,680461500
Starbucks,NE,US,68048
Starbucks,NE,US,69361
Starbucks,NE,US,69162
Starbucks,NE,US,684679454
Starbucks,NH,US,31106819
Starbucks,NH,US,31106732
Starbucks,NH,US,33016029
Starbucks,NH,US,38202403
Starbucks,NH,US,30422224
Starbucks,NH,US,38402438
Starbucks,NH,US,3755
Starbucks,NH,US,34312411
Starbucks,NH,US,34315918
Starbucks,NH,US,3053
Teavana,NH,US,3103
Starbucks,NH,US,31037450
Starbucks,NH,US,31034035
Starbucks,NH,US,31037450
Starbucks,NH,US,3054
Starbucks,NH,US,30633236
Starbucks,NH,US,30631017
Starbucks,NH,US,30605730
Starbucks,NH,US,3060
Teavana,NH,US,3060
Starbucks,NH,US,38605144
Starbucks,NH,US,38013228
Starbucks,NH,US,38014011
Teavana,NH,US,3079
Starbucks,NH,US,30793377
Starbucks,NH,US,3079
Starbucks,NH,US,38744512
Starbucks,NH,US,38781042
Starbucks,NH,US,32765235
Starbucks,NJ,US,82059710
Starbucks,NJ,US,74011711
Starbucks,NJ,US,84016338
Starbucks,NJ,US,84014119
Starbucks,NJ,US,84016390
Starbucks,NJ,US,84017415
Starbucks,NJ,US,8401
Starbucks,NJ,US,8005
Starbucks,NJ,US,79202703
Starbucks,NJ,US,70025070
Starbucks,NJ,US,79211514
Starbucks,NJ,US,7719
Starbucks,NJ,US,7652
Starbucks,NJ,US,79242313
Starbucks,NJ,US,7005
Starbucks,NJ,US,85054748
Starbucks,NJ,US,88763333
Starbucks,NJ,US,87234014
Teavana,NJ,US,8807
Starbucks,NJ,US,88072845
Starbucks,NJ,US,88072800
Starbucks,NJ,US,8807
Starbucks,NJ,US,8016
Starbucks,NJ,US,81021410
Starbucks,NJ,US,7927
Starbucks,NJ,US,7928
Starbucks,NJ,US,8034
Starbucks,NJ,US,8034
Starbucks,NJ,US,8002
Teavana,NJ,US,8002
Starbucks,NJ,US,8002
Starbucks,NJ,US,80022100
Starbucks,NJ,US,8002
Starbucks,NJ,US,80033368
Starbucks,NJ,US,80022600
Starbucks,NJ,US,7930
Starbucks,NJ,US,70661421
Starbucks,NJ,US,80215701
Starbucks,NJ,US,7014
Starbucks,NJ,US,70141915
Starbucks,NJ,US,76242634
Starbucks,NJ,US,7624
Starbucks,NJ,US,8512
Starbucks,NJ,US,8512
Starbucks,NJ,US,8512
Starbucks,NJ,US,7016
Starbucks,NJ,US,7016
Starbucks,NJ,US,80751446
Starbucks,NJ,US,78343486
Starbucks,NJ,US,7834
Starbucks,NJ,US,8096
Teavana,NJ,US,8096
Starbucks,NJ,US,88161912
Starbucks,NJ,US,7936
Starbucks,NJ,US,79363532
Starbucks,NJ,US,7657
Starbucks,NJ,US,70732137
Starbucks,NJ,US,70732105
Starbucks,NJ,US,7724
Starbucks,NJ,US,70201145
Starbucks,NJ,US,7020
Starbucks,NJ,US,88373218
Starbucks,NJ,US,8837
Teavana,NJ,US,8837
Starbucks,NJ,US,88373614
Starbucks,NJ,US,88375402
Starbucks,NJ,US,88372428
Starbucks,NJ,US,72014901
Starbucks,NJ,US,76312901
Starbucks,NJ,US,8053
Starbucks,NJ,US,7004
Starbucks,NJ,US,7410
Starbucks,NJ,US,8822
Starbucks,NJ,US,79321314
Starbucks,NJ,US,8731
Starbucks,NJ,US,70246002
Starbucks,NJ,US,70245639
Starbucks,NJ,US,7024
Starbucks,NJ,US,7024
Starbucks,NJ,US,70243701
Starbucks,NJ,US,74162005
Starbucks,NJ,US,74172105
Starbucks,NJ,US,88231312
Starbucks,NJ,US,77289809
Starbucks,NJ,US,77282561
Starbucks,NJ,US,77282526
Starbucks,NJ,US,7728
Teavana,NJ,US,7728
Starbucks,NJ,US,8205
Starbucks,NJ,US,79331813
Starbucks,NJ,US,70282332
Starbucks,NJ,US,74521709
Starbucks,NJ,US,8012
Starbucks,NJ,US,8812
Teavana,NJ,US,7601
Starbucks,NJ,US,76018550
Starbucks,NJ,US,7601
Starbucks,NJ,US,78404978
Starbucks,NJ,US,7840
Starbucks,NJ,US,80331905
Starbucks,NJ,US,86193812
Starbucks,NJ,US,8037
Starbucks,NJ,US,7604
Starbucks,NJ,US,8844
Starbucks,NJ,US,76422023
Starbucks,NJ,US,70304548
Starbucks,NJ,US,70305404
Starbucks,NJ,US,70304880
Starbucks,NJ,US,7731
Starbucks,NJ,US,8830
Teavana,NJ,US,7310
Starbucks,NJ,US,73101755
Starbucks,NJ,US,7302
Starbucks,NJ,US,73022947
Starbucks,NJ,US,73101202
Starbucks,NJ,US,73101615
Starbucks,NJ,US,7033
Starbucks,NJ,US,8701
Starbucks,NJ,US,8648
Starbucks,NJ,US,86481309
Starbucks,NJ,US,86483001
Starbucks,NJ,US,8648
Teavana,NJ,US,8648
Starbucks,NJ,US,7738
Starbucks,NJ,US,70363203
Starbucks,NJ,US,7643
Starbucks,NJ,US,70392972
Starbucks,NJ,US,79402338
Starbucks,NJ,US,74301341
Starbucks,NJ,US,8050
Starbucks,NJ,US,7726
Starbucks,NJ,US,84022733
Starbucks,NJ,US,77473222
Starbucks,NJ,US,83303394
Starbucks,NJ,US,80552905
Starbucks,NJ,US,77481830
Starbucks,NJ,US,74321970
Starbucks,NJ,US,7041
Starbucks,NJ,US,8850
Starbucks,NJ,US,83321304
Starbucks,NJ,US,70422716
Starbucks,NJ,US,7645
Starbucks,NJ,US,8057
Starbucks,NJ,US,80573309
Starbucks,NJ,US,7751
Starbucks,NJ,US,79502921
Starbucks,NJ,US,7960
Starbucks,NJ,US,7960
Starbucks,NJ,US,80546102
Starbucks,NJ,US,8054
Starbucks,NJ,US,8054
Starbucks,NJ,US,80546102
Starbucks,NJ,US,8901
Starbucks,NJ,US,8901
Starbucks,NJ,US,7974
Starbucks,NJ,US,7114
Starbucks,NJ,US,7114
Starbucks,NJ,US,71021801
Starbucks,NJ,US,7102
Starbucks,NJ,US,70474507
Starbucks,NJ,US,7047
Starbucks,NJ,US,89022798
Starbucks,NJ,US,8902
Starbucks,NJ,US,7095
Starbucks,NJ,US,76471915
Starbucks,NJ,US,71101719
Starbucks,NJ,US,7755
Starbucks,NJ,US,74362707
Starbucks,NJ,US,7712
Starbucks,NJ,US,8226
Starbucks,NJ,US,7712
Starbucks,NJ,US,88572767
Starbucks,NJ,US,7675
Teavana,NJ,US,7652
Starbucks,NJ,US,7652
Starbucks,NJ,US,76525005
Starbucks,NJ,US,7652
Starbucks,NJ,US,7652
Starbucks,NJ,US,7652
Teavana,NJ,US,7652
Starbucks,NJ,US,7652
Starbucks,NJ,US,7656
Starbucks,NJ,US,85345246
Starbucks,NJ,US,8069
Starbucks,NJ,US,8069
Starbucks,NJ,US,88654123
Starbucks,NJ,US,8865
Starbucks,NJ,US,8865
Starbucks,NJ,US,8854
Starbucks,NJ,US,8854
Starbucks,NJ,US,88544318
Starbucks,NJ,US,8240
Starbucks,NJ,US,74422023
Starbucks,NJ,US,85424516
Starbucks,NJ,US,8540
Starbucks,NJ,US,74461810
Starbucks,NJ,US,74461157
Starbucks,NJ,US,77011635
Starbucks,NJ,US,7450
Starbucks,NJ,US,74503815
Starbucks,NJ,US,82421636
Starbucks,NJ,US,7457
Starbucks,NJ,US,80752414
Starbucks,NJ,US,78661697
Starbucks,NJ,US,78661661
Starbucks,NJ,US,78662130
Teavana,NJ,US,7866
Starbucks,NJ,US,70681607
Starbucks,NJ,US,7070
Starbucks,NJ,US,87501001
Starbucks,NJ,US,7094
Starbucks,NJ,US,70943604
Starbucks,NJ,US,80801866
Starbucks,NJ,US,80803733
Teavana,NJ,US,7078
Starbucks,NJ,US,7078
Starbucks,NJ,US,7702
Starbucks,NJ,US,8081
Starbucks,NJ,US,8081
Starbucks,NJ,US,82441601
Starbucks,NJ,US,88736462
Starbucks,NJ,US,8876
Starbucks,NJ,US,8879
Starbucks,NJ,US,88790307
Starbucks,NJ,US,8852
Starbucks,NJ,US,70791713
Starbucks,NJ,US,70801140
Starbucks,NJ,US,79012511
Starbucks,NJ,US,7753
Starbucks,NJ,US,87535752
Starbucks,NJ,US,8755
Starbucks,NJ,US,87533330
Starbucks,NJ,US,86913918
Starbucks,NJ,US,8012
Starbucks,NJ,US,8012
Starbucks,NJ,US,7083
Starbucks,NJ,US,70837133
Starbucks,NJ,US,70881100
Starbucks,NJ,US,70431805
Starbucks,NJ,US,7462
Starbucks,NJ,US,83607408
Starbucks,NJ,US,8043
Starbucks,NJ,US,7719
Starbucks,NJ,US,7059
Starbucks,NJ,US,7069
Starbucks,NJ,US,74702114
Starbucks,NJ,US,74707523
Starbucks,NJ,US,74706905
Starbucks,NJ,US,7470
Starbucks,NJ,US,7470
Starbucks,NJ,US,7470
Starbucks,NJ,US,70067449
Starbucks,NJ,US,70937831
Starbucks,NJ,US,70902149
Starbucks,NJ,US,76751708
Starbucks,NJ,US,8889
Starbucks,NJ,US,70951311
Starbucks,NJ,US,7095
Starbucks,NJ,US,76778407
Starbucks,NJ,US,74812035
Starbucks,NJ,US,8620
Starbucks,NM,US,88310
Starbucks,NM,US,871205842
Starbucks,NM,US,871131947
Starbucks,NM,US,871105149
Starbucks,NM,US,87110
Starbucks,NM,US,871233370
Starbucks,NM,US,87114
Starbucks,NM,US,87123
Starbucks,NM,US,871061432
Starbucks,NM,US,871074947
Starbucks,NM,US,871103583
Starbucks,NM,US,871125582
Teavana,NM,US,87110
Starbucks,NM,US,87110
Starbucks,NM,US,87114
Starbucks,NM,US,87131
Starbucks,NM,US,87111
Starbucks,NM,US,871203036
Starbucks,NM,US,871124435
Starbucks,NM,US,87120
Starbucks,NM,US,871023267
Starbucks,NM,US,87114
Starbucks,NM,US,871112979
Starbucks,NM,US,871112308
Starbucks,NM,US,87114
Starbucks,NM,US,871022322
Starbucks,NM,US,87109
Starbucks,NM,US,871093562
Starbucks,NM,US,871092529
Starbucks,NM,US,871118051
Starbucks,NM,US,871131755
Starbucks,NM,US,871084726
Starbucks,NM,US,87104
Starbucks,NM,US,871121395
Starbucks,NM,US,87110
Starbucks,NM,US,87104
Starbucks,NM,US,87109
Starbucks,NM,US,87110
Starbucks,NM,US,874101927
Starbucks,NM,US,870045967
Starbucks,NM,US,88103
Starbucks,NM,US,88101
Starbucks,NM,US,88030
Starbucks,NM,US,870156849
Starbucks,NM,US,874025329
Starbucks,NM,US,874028658
Starbucks,NM,US,874028634
Starbucks,NM,US,87301
Starbucks,NM,US,88240
Starbucks,NM,US,88240
Starbucks,NM,US,880053154
Starbucks,NM,US,880015638
Starbucks,NM,US,880118233
Starbucks,NM,US,880118280
Starbucks,NM,US,880118233
Starbucks,NM,US,875443202
Starbucks,NM,US,875443021
Starbucks,NM,US,870314842
Starbucks,NM,US,87144
Starbucks,NM,US,871241725
Starbucks,NM,US,871243507
Starbucks,NM,US,871245979
Starbucks,NM,US,87124
Starbucks,NM,US,882015013
Starbucks,NM,US,882015010
Starbucks,NM,US,883456356
Starbucks,NM,US,875053060
Starbucks,NM,US,87505
Starbucks,NM,US,875012112
Starbucks,NM,US,875056964
Starbucks,NM,US,875011857
Starbucks,NM,US,875074112
Starbucks,NM,US,87507
Starbucks,NM,US,87507
Starbucks,NM,US,875011456
Starbucks,NM,US,875072606
Starbucks,NV,US,890051825
Starbucks,NV,US,897034625
Starbucks,NV,US,897014603
Starbucks,NV,US,897060171
Starbucks,NV,US,897013277
Starbucks,NV,US,897058418
Starbucks,NV,US,897060684
Starbucks,NV,US,894037393
Starbucks,NV,US,898012628
Starbucks,NV,US,898012482
Starbucks,NV,US,894062652
Starbucks,NV,US,894088940
Starbucks,NV,US,894105379
Starbucks,NV,US,890525504
Starbucks,NV,US,89015
Starbucks,NV,US,89074
Starbucks,NV,US,890148803
Starbucks,NV,US,890146607
Starbucks,NV,US,890123462
Starbucks,NV,US,890746176
Starbucks,NV,US,89015
Starbucks,NV,US,890743384
Starbucks,NV,US,890156601
Starbucks,NV,US,890523831
Starbucks,NV,US,890748829
Starbucks,NV,US,890444475
Starbucks,NV,US,89052
Starbucks,NV,US,89052
Starbucks,NV,US,890520404
Starbucks,NV,US,890145025
Starbucks,NV,US,890155308
Starbucks,NV,US,890522926
Starbucks,NV,US,890146626
Starbucks,NV,US,890124476
Starbucks,NV,US,89012
Starbucks,NV,US,890157088
Starbucks,NV,US,89052
Starbucks,NV,US,890148610
Starbucks,NV,US,894517640
Starbucks,NV,US,89103
